"id","MOSTYPE","MAANTHUI","MGEMOMV","MGEMLEEF","MOSHOOFD","MGODRK","MGODPR","MGODOV","MGODGE","MRELGE","MRELSA","MRELOV","MFALLEEN","MFGEKIND","MFWEKIND","MOPLHOOG","MOPLMIDD","MOPLLAAG","MBERHOOG","MBERZELF","MBERBOER","MBERMIDD","MBERARBG","MBERARBO","MSKA","MSKB1","MSKB2","MSKC","MSKD","MHHUUR","MHKOOP","MAUT1","MAUT2","MAUT0","MZFONDS","MZPART","MINKM30","MINK3045","MINK4575","MINK7512","MINK123M","MINKGEM","MKOOPKLA","PWAPART","PWABEDR","PWALAND","PPERSAUT","PBESAUT","PMOTSCO","PVRAAUT","PAANHANG","PTRACTOR","PWERKT","PBROM","PLEVEN","PPERSONG","PGEZONG","PWAOREG","PBRAND","PZEILPL","PPLEZIER","PFIETS","PINBOED","PBYSTAND","AWAPART","AWABEDR","AWALAND","APERSAUT","ABESAUT","AMOTSCO","AVRAAUT","AAANHANG","ATRACTOR","AWERKT","ABROM","ALEVEN","APERSONG","AGEZONG","AWAOREG","ABRAND","AZEILPL","APLEZIER","AFIETS","AINBOED","ABYSTAND","CARAVAN"
"5567","7","1","3","2","2","0","7","2","0","7","2","0","0","6","3","2","7","0","2","0","0","7","0","0","2","3","4","0","0","0","9","7","2","0","7","2","0","6","3","0","0","4","6","2","0","0","6","0","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5568","36","1","2","4","8","2","4","2","2","7","0","2","2","4","3","1","5","4","1","0","0","3","1","4","1","1","4","4","0","2","7","5","3","2","5","4","2","5","3","0","0","4","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5569","38","1","3","2","9","0","4","0","5","9","0","0","0","2","7","1","2","6","1","0","0","3","3","3","1","1","3","6","1","5","4","6","1","2","7","2","1","4","4","1","0","4","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5570","1","1","3","4","1","2","2","2","5","7","1","2","2","4","4","5","3","2","8","1","0","0","0","0","7","0","2","0","0","0","9","3","5","2","2","7","0","2","5","2","1","6","8","3","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5571","30","1","2","4","7","1","4","2","3","6","2","1","2","7","1","2","3","5","3","1","0","2","2","2","2","1","1","4","2","7","2","7","2","1","5","4","3","2","4","1","0","3","2","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5572","33","1","2","3","8","1","4","1","4","6","2","3","3","4","3","1","4","5","1","1","0","3","2","4","1","2","2","5","1","5","4","6","1","3","7","2","3","4","3","1","0","3","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5573","3","1","2","3","1","3","3","1","4","8","1","0","0","7","2","4","3","3","6","0","0","1","1","3","6","1","1","1","3","0","9","9","0","0","4","5","3","3","4","0","0","4","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5574","41","1","2","4","10","0","5","2","2","7","1","1","0","6","3","2","0","7","2","2","3","2","1","2","1","1","4","3","1","1","8","8","0","1","5","4","2","4","3","2","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5575","35","1","2","3","8","0","7","0","2","4","0","5","5","1","3","1","2","7","0","0","0","2","3","5","0","0","3","6","0","3","6","5","0","4","8","1","5","2","3","0","0","2","5","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5576","5","1","3","3","1","1","4","2","3","7","0","2","2","4","4","1","4","5","1","0","0","6","1","3","0","3","2","5","0","6","3","5","2","3","7","2","3","3","3","1","0","4","3","0","0","0","6","0","0","0","0","0","0","5","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1"
"5577","8","1","2","4","2","0","4","0","5","7","0","2","2","6","2","3","5","1","6","1","0","2","0","1","6","0","2","2","0","6","3","7","2","0","3","6","2","4","4","1","0","5","7","2","0","0","6","0","0","0","0","0","0","0","5","0","0","0","4","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1"
"5578","12","1","3","2","3","0","5","0","4","5","2","3","2","2","5","0","8","1","0","0","0","7","1","2","0","3","6","1","0","0","9","7","2","0","7","2","0","5","4","0","0","4","7","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1"
"5579","3","1","2","4","1","0","4","4","2","6","0","3","3","4","3","7","2","0","7","0","0","2","0","1","7","2","0","0","0","0","9","5","4","0","3","6","0","3","6","0","0","4","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5580","30","1","3","3","7","1","5","2","3","5","1","3","0","4","5","0","1","8","0","0","1","3","0","6","0","1","1","5","4","8","1","6","1","3","7","2","3","6","0","0","0","3","2","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5581","2","1","3","3","1","1","2","2","5","6","0","3","3","2","5","4","5","1","2","4","0","3","2","0","5","2","2","2","0","8","1","5","1","3","3","6","2","2","3","4","0","6","6","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5582","32","1","3","3","7","0","6","0","3","7","0","2","0","5","4","2","4","4","2","2","0","3","3","2","3","2","0","4","0","2","7","7","2","0","2","7","0","5","4","0","0","4","1","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","4","1","6","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","1","0","1"
"5583","38","1","4","2","9","2","6","0","2","4","0","5","0","0","9","5","2","2","3","0","0","3","3","0","0","3","3","4","0","5","4","7","0","2","2","7","2","0","4","4","0","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5584","6","1","3","3","2","0","7","2","0","9","0","0","0","3","6","6","3","0","6","2","0","2","0","0","7","2","0","0","0","0","9","7","2","0","2","7","0","0","7","2","0","5","8","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5585","36","1","2","4","8","2","4","2","2","7","0","2","2","4","3","1","5","4","1","0","0","3","1","4","1","1","4","4","0","2","7","5","3","2","5","4","2","5","3","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5586","9","1","2","3","3","0","6","1","2","7","1","1","5","1","4","5","4","0","4","0","0","5","1","0","1","8","0","0","0","9","0","8","1","1","4","5","0","5","4","0","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5587","12","2","4","2","3","2","4","2","2","9","0","0","0","0","8","2","4","4","2","0","0","7","1","0","0","3","4","3","0","2","7","9","0","0","9","0","0","0","4","5","0","8","7","2","0","0","6","0","0","0","0","0","0","0","0","0","3","0","4","0","0","0","0","4","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","1"
"5588","36","1","2","5","8","1","5","2","2","5","1","3","3","5","1","1","5","3","3","1","0","4","1","2","2","3","3","2","1","5","4","7","1","1","5","4","3","3","3","1","0","3","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5589","8","1","2","4","2","2","2","2","5","7","1","2","2","4","4","5","3","2","8","1","0","0","0","0","7","0","2","0","0","0","9","3","5","2","2","7","0","2","5","2","1","6","7","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5590","12","1","3","3","3","0","6","0","3","9","0","0","0","3","6","0","9","0","2","0","2","4","2","0","3","2","3","2","0","0","9","9","0","0","4","5","2","2","6","0","0","4","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5591","6","1","3","3","2","3","5","2","0","7","0","2","0","3","6","7","1","2","7","0","0","0","1","2","7","0","1","1","2","2","7","8","1","0","4","5","1","1","5","4","0","6","8","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5592","33","1","2","4","8","0","2","2","5","7","0","2","0","6","3","0","2","7","0","0","0","3","4","3","0","2","0","7","0","9","0","7","2","0","9","0","6","3","0","0","0","3","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5593","38","1","2","3","9","0","3","3","4","5","0","4","4","1","5","0","0","9","0","0","0","4","0","5","0","0","0","5","4","9","0","6","0","3","9","0","1","6","3","0","0","4","4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5594","22","1","2","2","5","1","6","2","2","7","1","2","5","3","2","0","5","4","0","0","0","0","9","0","0","0","0","6","3","5","4","7","1","2","7","2","3","4","0","3","0","4","2","2","0","0","6","0","6","0","0","0","0","0","4","0","0","0","2","0","0","1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","1"
"5595","3","1","3","3","1","0","2","0","7","9","0","0","0","4","5","3","5","2","7","0","0","2","0","0","7","0","0","2","0","0","9","6","3","0","2","7","0","0","9","0","0","6","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5596","10","2","3","3","3","2","4","1","3","6","1","2","2","3","4","3","4","3","3","1","0","4","1","2","3","2","3","2","1","3","6","6","2","2","6","3","2","3","4","2","1","5","8","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5597","33","1","2","3","8","1","4","1","4","6","2","3","3","4","3","1","4","5","1","1","0","3","2","4","1","2","2","5","1","5","4","6","1","3","7","2","3","4","3","1","0","3","3","0","0","0","6","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1"
"5598","37","1","2","2","8","2","3","1","4","5","1","3","4","4","2","0","7","2","0","0","0","9","0","0","0","6","0","3","0","5","4","6","1","3","5","4","2","2","5","0","0","4","5","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5599","5","1","2","3","1","1","4","2","4","5","2","3","3","5","2","2","4","3","3","1","1","4","2","1","2","3","2","3","1","6","3","6","1","2","7","2","2","3","3","1","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5600","32","1","4","3","7","2","7","0","0","6","1","3","2","1","7","0","4","5","2","1","0","3","2","4","1","2","3","4","1","0","9","5","2","3","7","2","0","4","4","1","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5601","33","1","3","3","8","0","4","0","5","9","0","0","0","3","6","1","2","7","1","0","0","3","4","2","1","1","1","6","1","5","4","6","1","2","7","2","2","4","3","1","0","4","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5602","22","2","3","3","5","0","5","0","4","7","0","2","0","2","7","2","1","7","0","2","0","1","1","5","2","0","0","7","0","4","5","6","1","2","7","2","0","6","3","0","0","4","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5603","9","1","3","3","3","1","3","2","4","7","1","2","2","3","5","1","7","1","4","0","0","5","1","1","2","3","4","1","0","6","3","7","1","2","4","5","3","4","3","1","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5604","33","1","2","4","8","0","1","3","6","6","0","3","3","3","3","0","1","8","1","1","0","1","8","1","1","1","0","8","1","9","0","5","2","3","7","2","7","2","1","0","0","2","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5605","33","1","3","3","8","0","7","0","2","5","1","4","4","1","5","0","2","7","0","0","0","1","2","6","0","0","2","5","2","6","3","6","1","2","8","1","2","6","0","1","0","3","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5606","38","1","2","2","9","0","4","1","5","6","0","3","3","3","4","0","1","8","0","0","0","4","0","5","0","1","2","6","2","9","0","5","0","4","9","0","4","4","2","0","0","3","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5607","37","1","3","3","8","0","5","0","4","7","2","0","0","3","6","3","5","2","1","0","0","5","2","2","1","3","3","2","1","8","1","9","0","0","5","4","2","3","3","2","0","5","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5608","9","1","4","3","3","0","6","1","2","8","0","1","1","1","7","2","2","6","1","0","0","4","4","2","1","3","0","6","1","2","7","8","1","0","7","2","4","2","4","0","0","3","4","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5609","13","1","3","2","3","1","3","2","4","7","1","2","1","2","6","2","5","3","2","0","0","5","1","3","2","2","3","3","0","6","3","7","1","2","5","4","1","4","4","1","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5610","8","2","4","3","2","0","5","0","5","9","0","0","0","0","9","0","5","5","0","0","0","9","0","0","0","4","0","5","0","0","9","6","3","0","2","7","0","9","0","0","0","3","7","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1"
"5611","11","2","4","2","3","0","9","0","0","9","0","0","0","0","9","0","3","6","0","0","0","5","3","2","0","3","0","6","0","2","7","5","4","0","5","4","0","4","5","0","0","4","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5612","38","1","3","2","9","1","0","1","7","4","1","4","1","1","8","4","4","2","4","1","0","2","2","3","2","1","5","2","0","6","3","6","0","3","6","3","3","2","4","1","0","4","5","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5613","36","1","2","4","8","0","3","4","2","6","0","3","3","3","4","0","5","4","2","0","0","2","1","6","0","1","4","2","3","2","7","6","0","3","7","2","1","3","5","0","0","5","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5614","25","1","2","5","6","1","5","2","1","6","1","3","3","4","3","1","6","2","2","0","0","5","1","2","1","3","2","4","1","7","2","5","1","3","6","3","6","1","2","1","0","2","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"5615","23","1","1","2","5","2","4","2","4","7","1","2","8","0","1","5","4","0","1","0","0","3","3","3","0","5","1","3","0","8","1","7","1","2","6","3","3","5","1","0","0","3","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5616","33","1","4","2","8","0","8","1","0","9","0","0","0","2","7","2","3","4","3","1","0","4","1","1","3","2","2","4","0","0","9","7","2","0","6","3","0","6","3","0","0","4","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5617","23","1","2","2","5","0","1","3","6","1","3","5","5","0","4","0","0","9","0","0","0","0","3","6","0","0","0","3","6","9","0","5","1","3","8","1","5","4","0","0","0","2","3","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","3","0","6","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","1"
"5618","38","1","2","3","9","1","4","1","4","6","2","3","3","4","3","1","4","5","1","1","0","3","2","4","1","2","2","5","1","5","4","6","1","3","7","2","3","4","3","1","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1"
"5619","38","1","3","2","9","0","6","3","0","9","0","0","0","4","5","2","4","4","2","2","0","4","2","1","2","3","2","4","0","9","0","7","0","2","6","3","2","5","3","0","0","3","4","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
